id,  name,  category,  url,  company,  kessan,  siiteanalitics
5817,  ＪＭＡＣＳ,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5817,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5817,  https://www.nikkei.com/nkd/company/kessan/?scode=5817,https://omotenashi.site/company/5817/
5819,  カナレ電気,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5819,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5819,  https://www.nikkei.com/nkd/company/kessan/?scode=5819,https://omotenashi.site/company/5819/
5820,  三ッ星,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5820,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5820,  https://www.nikkei.com/nkd/company/kessan/?scode=5820,https://omotenashi.site/company/5820/
5821,  平河ヒューテック,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5821,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5821,  https://www.nikkei.com/nkd/company/kessan/?scode=5821,https://omotenashi.site/company/5821/
5851,  リョービ,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5851,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5851,  https://www.nikkei.com/nkd/company/kessan/?scode=5851,https://omotenashi.site/company/5851/
5852,  アーレスティ,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5852,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5852,  https://www.nikkei.com/nkd/company/kessan/?scode=5852,https://omotenashi.site/company/5852/
5857,  アサヒホールディングス,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5857,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5857,  https://www.nikkei.com/nkd/company/kessan/?scode=5857,https://omotenashi.site/company/5857/
5858,  ＳＴＧ,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5858,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5858,  https://www.nikkei.com/nkd/company/kessan/?scode=5858,https://omotenashi.site/company/5858/
1971,  中央ビルト工業,  3550_金属製品,  https://www.nikkei.com/nkd/company/?scode=1971,  https://www.nikkei.com/nkd/company/gaiyo/?scode=1971,  https://www.nikkei.com/nkd/company/kessan/?scode=1971,https://omotenashi.site/company/1971/
3420,  ケー・エフ・シー,  3550_金属製品,  https://www.nikkei.com/nkd/company/?scode=3420,  https://www.nikkei.com/nkd/company/gaiyo/?scode=3420,  https://www.nikkei.com/nkd/company/kessan/?scode=3420,https://omotenashi.site/company/3420/
3421,  稲葉製作所,  3550_金属製品,  https://www.nikkei.com/nkd/company/?scode=3421,  https://www.nikkei.com/nkd/company/gaiyo/?scode=3421,  https://www.nikkei.com/nkd/company/kessan/?scode=3421,https://omotenashi.site/company/3421/
3423,  エスイー,  3550_金属製品,  https://www.nikkei.com/nkd/company/?scode=3423,  https://www.nikkei.com/nkd/company/gaiyo/?scode=3423,  https://www.nikkei.com/nkd/company/kessan/?scode=3423,https://omotenashi.site/company/3423/
3426,  アトムリビンテック,  3550_金属製品,  https://www.nikkei.com/nkd/company/?scode=3426,  https://www.nikkei.com/nkd/company/gaiyo/?scode=3426,  https://www.nikkei.com/nkd/company/kessan/?scode=3426,https://omotenashi.site/company/3426/
3431,  宮地エンジニアリンググループ,  3550_金属製品,  https://www.nikkei.com/nkd/company/?scode=3431,  https://www.nikkei.com/nkd/company/gaiyo/?scode=3431,  https://www.nikkei.com/nkd/company/kessan/?scode=3431,https://omotenashi.site/company/3431/
